timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
2,43.4795126914978,3,"[0, 0]",43.492467641830444,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, -1.57, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,0,0
3,17.276328086853027,2,"[0, 0]",17.285815715789795,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,0
4,112.98441791534424,1,"[1, 0]",112.99866700172424,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, 1.57, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,0,0
0,100.03624987602234,5,"[0, 0]",100.0475263595581,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,0
1,76.95152187347412,4,"[0, 0]",76.96552777290344,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,1,0
2,45.776978492736816,3,"[0, 0]",45.78959774971008,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, 0.0, 2], [4.0, 4.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8645833332036451, 0.6354166665713541]]",[1.0],[1.0],[0.7291666666666661],[0.27083333333333304],0,1,0
3,16.504737377166748,2,"[0, 0]",16.51175022125244,4,"[[10.0, 2.0, 0.0, 3], [13.0, 2.0, 1.57, 4]]","[[4.0, 4.0, 0.0, 3], [5.0, 4.0, 0.0, 4]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,0
4,3.198965311050415,1,"[1, 0]",3.208844900131225,5,"[[13.0, 2.0, 1.57, 4], [13.0, 5.0, -0.0, 5]]","[[5.0, 4.0, 0.0, 4], [6.0, 4.0, 0.0, 5]]","[[0.499999999925, 0.499999999925], [0.8958333331989581, 0.604166666576041]]",[1.0],[1.0],[0.7916666666666661],[0.208333333333333],0,1,0
0,37.41412329673767,5,"[0, 0]",37.41795229911804,1,"[[1.0, 2.0, 0.0, 0], [4.0, 2.0, 0.0, 1]]","[[1.0, 4.0, 0.0, 0], [2.0, 4.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,0,9
1,29.12732696533203,4,"[0, 0]",29.131534576416016,2,"[[4.0, 2.0, 0.0, 1], [7.0, 2.0, 0.0, 2]]","[[2.0, 4.0, 0.0, 1], [3.0, 4.0, 0.0, 2]]","[[0.499999999925, 0.499999999925], [0.833333333208333, 0.6666666665666661]]",[1.0],[1.0],[0.6666666666666661],[0.33333333333333304],0,0,9
2,17.95277237892151,3,"[0, 0]",17.95684313774109,3,"[[7.0, 2.0, 0.0, 2], [10.0, 2.0, 0.0, 3]]","[[3.0, 4.0, -1.57, 2], [3.0, 3.0, 0.0, 3]]","[[0.499999999925, 0.499999999925], [0.8854166665338541, 0.614583333241145]]",[1.0],[1.0],[0.770833333333333],[0.22916666666666602],0,0,9
