timestep,runtime,game_length,winner,runtime_selfplay,T_terminal,trajectory_0,trajectory_1,payoff_total,coll_payoff_0,coll_payoff_1,final_lead_payoff_0,final_lead_payoff_1,collisions,data_of_agent,run_num
3,20.27474546432495,5,"[0, 0]",20.278852224349976,4,"[[3.0, 2.0, 3.14, 3], [2.0, 2.0, 3.14, 4]]","[[2.0, 4.0, 1.57, 3], [2.0, 5.0, -0.0, 4]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,1
4,13.080471992492676,4,"[0, 0]",13.084285974502563,5,"[[2.0, 2.0, 3.14, 4], [1.0, 2.0, 1.57, 5]]","[[2.0, 5.0, -0.0, 4], [3.0, 5.0, -1.57, 5]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,1
5,13.83512568473816,4,"[0, 0]",13.838887214660645,6,"[[1.0, 2.0, 1.57, 5], [1.0, 3.0, 3.14, 6]]","[[3.0, 5.0, -1.57, 5], [3.0, 5.0, -1.57, 6]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,1
6,6.93077278137207,3,"[0, 0]",6.934439182281494,7,"[[1.0, 3.0, 3.14, 6], [1.0, 3.0, 3.14, 7]]","[[3.0, 5.0, -1.57, 6], [3.0, 4.0, -1.57, 7]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,1
7,7.694738864898682,3,"[0, 0]",7.698328256607056,8,"[[1.0, 3.0, 3.14, 7], [1.0, 3.0, 3.14, 8]]","[[3.0, 4.0, -1.57, 7], [3.0, 3.0, -1.57, 8]]","[[0.499999999925, 0.499999999925], [0.7916666665479161, 0.708333333227083]]",[1.0],[1.0],[0.583333333333333],[0.416666666666666],0,1,1
8,7.962320566177368,3,"[0, 0]",7.967436075210571,9,"[[1.0, 3.0, 3.14, 8], [1.0, 3.0, 3.14, 9]]","[[3.0, 3.0, -1.57, 8], [3.0, 2.0, -1.57, 9]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,1,1
9,7.323660612106323,3,"[0, 0]",7.327806234359741,10,"[[1.0, 3.0, 3.14, 9], [1.0, 3.0, 3.14, 10]]","[[3.0, 2.0, -1.57, 9], [3.0, 1.0, -3.14, 10]]","[[0.499999999925, 0.499999999925], [0.708333333227083, 0.7916666665479161]]",[1.0],[1.0],[0.416666666666666],[0.583333333333333],0,1,1
0,41.756186723709106,7,"[0, 0]",41.76030206680298,1,"[[5.0, 2.0, 3.141592653589793, 0], [4.0, 2.0, 3.14, 1]]","[[0.0, 3.0, 0.0, 0], [1.0, 3.0, 0.0, 1]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,4
1,40.186166524887085,6,"[0, 0]",40.190605878829956,2,"[[4.0, 2.0, 3.14, 1], [3.0, 2.0, 4.71, 2]]","[[1.0, 3.0, 0.0, 1], [2.0, 3.0, -1.57, 2]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,4
2,28.116228342056274,5,"[0, 0]",28.119908571243286,3,"[[3.0, 2.0, 4.71, 2], [3.0, 1.0, 3.14, 3]]","[[2.0, 3.0, 1.57, 2], [2.0, 4.0, -0.0, 3]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,4
3,28.245052576065063,5,"[0, 0]",28.249051094055176,4,"[[3.0, 1.0, 3.14, 3], [2.0, 1.0, 4.71, 4]]","[[2.0, 4.0, -0.0, 3], [3.0, 4.0, 1.57, 4]]","[[0.499999999925, 0.499999999925], [0.7499999998875, 0.7499999998875]]",[1.0],[1.0],[0.5],[0.5],0,0,4
